,Punctuation,Tags,Citations,Numeric,Capitals,Unique_Words,Word_Counts,Short_Words,Medium_Words,Long_Words,Positive_Score,Negative_Score,Intensity_Score
21392,2.0,0.0,0.0,15.0,106.0,363.0,762.0,598.0,144.0,20.0,29.5,57.5,148.66666666666669
21393,2.0,0.0,0.0,16.0,46.0,132.0,234.0,176.0,52.0,6.0,6.0,3.0,15.0
21394,0.0,3.0,0.0,16.0,105.0,287.0,643.0,485.0,138.0,20.0,25.0,19.0,95.0
21395,0.0,0.0,0.0,22.0,229.0,645.0,1638.0,1239.0,329.0,70.0,57.0,86.66666666666666,268.3333333333333
21396,1.0,0.0,0.0,63.0,119.0,325.0,660.0,482.0,154.0,24.0,39.0,20.0,94.75
21397,2.0,0.0,0.0,15.0,62.0,130.0,248.0,180.0,64.0,4.0,12.0,12.5,38.5
21398,9.0,0.0,0.0,0.0,68.0,209.0,420.0,289.0,101.0,30.0,25.0,22.0,96.66666666666666
21399,0.0,0.0,0.0,34.0,83.0,272.0,514.0,413.0,90.0,11.0,24.5,17.333333333333336,76.25
21400,1.0,0.0,0.0,6.0,74.0,173.0,335.0,253.0,66.0,16.0,13.0,18.0,60.66666666666667
21401,0.0,0.0,0.0,0.0,7.0,24.0,27.0,23.0,1.0,3.0,3.0,2.0,10.0
21402,0.0,2.0,0.0,62.0,135.0,308.0,656.0,449.0,149.0,58.0,62.0,7.0,104.66666666666669
21403,0.0,0.0,0.0,3.0,37.0,127.0,222.0,160.0,58.0,4.0,9.0,8.0,28.0
21404,8.0,0.0,0.0,53.0,192.0,437.0,1227.0,1006.0,188.0,33.0,54.0,26.5,190.8333333333333
21405,0.0,0.0,0.0,4.0,72.0,208.0,378.0,256.0,103.0,19.0,10.0,8.0,33.5
21406,2.0,0.0,0.0,2.0,64.0,159.0,270.0,196.0,64.0,10.0,14.0,9.0,49.66666666666666
21407,2.0,0.0,0.0,7.0,69.0,177.0,298.0,220.0,65.0,13.0,7.0,16.0,48.83333333333333
21408,1.0,0.0,0.0,0.0,65.0,238.0,450.0,342.0,87.0,21.0,23.0,16.0,86.5
21409,2.0,0.0,0.0,41.0,201.0,509.0,1117.0,850.0,224.0,43.0,51.0,42.0,175.75
21410,1.0,0.0,0.0,53.0,335.0,729.0,2109.0,1661.0,398.0,50.0,125.16666666666666,99.16666666666669,417.33333333333326
21411,0.0,0.0,0.0,0.0,20.0,55.0,67.0,51.0,12.0,4.0,4.0,3.0,14.0
21412,0.0,0.0,0.0,150.0,188.0,346.0,702.0,510.0,169.0,23.0,26.666666666666668,16.0,80.33333333333333
21413,2.0,0.0,0.0,11.0,151.0,486.0,1105.0,846.0,228.0,31.0,54.33333333333333,65.66666666666667,266.66666666666663
21414,2.0,0.0,0.0,12.0,24.0,58.0,70.0,50.0,18.0,2.0,4.0,3.0,8.666666666666668
21415,1.0,0.0,0.0,24.0,72.0,242.0,428.0,342.0,66.0,20.0,17.5,27.666666666666668,83.83333333333333
21416,0.0,0.0,0.0,8.0,38.0,138.0,240.0,189.0,45.0,6.0,9.0,9.0,28.66666666666667
21417,1.0,0.0,0.0,16.0,64.0,191.0,329.0,263.0,59.0,7.0,8.0,20.0,39.33333333333333
21418,6.0,26.0,1.0,156.0,120.0,191.0,336.0,259.0,58.0,19.0,22.0,15.666666666666666,85.33333333333333
21419,0.0,0.0,0.0,23.0,119.0,245.0,434.0,301.0,118.0,15.0,25.33333333333333,3.0,54.99999999999999
21420,1.0,0.0,0.0,6.0,131.0,321.0,643.0,491.0,124.0,28.0,49.0,28.0,143.0
21421,0.0,0.0,0.0,2.0,43.0,160.0,293.0,247.0,40.0,6.0,15.0,5.0,50.0
21422,1.0,0.0,0.0,0.0,54.0,121.0,198.0,141.0,49.0,8.0,6.0,6.0,34.0
21423,0.0,0.0,0.0,12.0,72.0,153.0,270.0,180.0,71.0,19.0,13.0,11.0,41.5
21424,2.0,1.0,0.0,2.0,59.0,171.0,275.0,213.0,51.0,11.0,15.0,17.0,63.0
21425,4.0,0.0,0.0,14.0,106.0,205.0,538.0,458.0,67.0,13.0,42.0,12.666666666666666,114.83333333333331
21426,7.0,0.0,0.0,4.0,91.0,270.0,532.0,446.0,74.0,12.0,37.0,25.0,124.6666666666666
21427,7.0,0.0,0.0,9.0,120.0,416.0,997.0,807.0,168.0,22.0,50.66666666666667,35.66666666666667,165.0
21428,2.0,0.0,0.0,3.0,83.0,242.0,499.0,407.0,88.0,4.0,24.0,16.5,85.33333333333333
21429,1.0,0.0,0.0,4.0,47.0,182.0,315.0,249.0,61.0,5.0,13.0,7.0,53.83333333333333
21430,1.0,0.0,0.0,4.0,43.0,203.0,370.0,294.0,65.0,11.0,12.0,7.0,43.16666666666666
21431,9.0,0.0,0.0,33.0,393.0,446.0,808.0,569.0,208.0,31.0,30.0,32.33333333333333,121.33333333333334
21432,2.0,6.0,0.0,13.0,51.0,129.0,188.0,142.0,35.0,11.0,11.0,1.0,30.500000000000004
21433,3.0,0.0,0.0,0.0,30.0,123.0,195.0,163.0,28.0,4.0,5.5,6.666666666666666,28.666666666666664
21434,7.0,0.0,0.0,6.0,104.0,363.0,728.0,578.0,138.0,12.0,29.0,28.5,113.83333333333331
21435,3.0,0.0,0.0,8.0,153.0,258.0,640.0,514.0,113.0,13.0,64.0,13.0,140.66666666666663
21436,0.0,0.0,0.0,2.0,53.0,183.0,296.0,224.0,64.0,8.0,12.0,10.0,42.333333333333336
21437,0.0,0.0,0.0,2.0,35.0,178.0,268.0,191.0,64.0,13.0,17.0,23.0,57.0
21438,6.0,0.0,0.0,3.0,49.0,175.0,300.0,257.0,39.0,4.0,17.5,9.0,50.5
21439,0.0,1.0,0.0,10.0,23.0,47.0,48.0,37.0,10.0,1.0,7.0,2.0,16.666666666666664
21440,0.0,0.0,0.0,0.0,28.0,80.0,118.0,98.0,13.0,7.0,6.0,1.6666666666666663,15.333333333333334
21441,1.0,0.0,0.0,4.0,103.0,233.0,517.0,398.0,105.0,14.0,32.66666666666667,19.0,89.0
21442,0.0,0.0,0.0,2.0,37.0,141.0,274.0,213.0,49.0,12.0,14.0,9.666666666666666,42.333333333333336
21443,0.0,0.0,0.0,0.0,26.0,95.0,133.0,104.0,26.0,3.0,7.0,4.0,23.33333333333333
21444,1.0,0.0,0.0,2.0,78.0,224.0,430.0,350.0,69.0,11.0,14.0,11.666666666666666,47.83333333333333
21445,0.0,0.0,0.0,25.0,69.0,206.0,394.0,291.0,97.0,6.0,21.0,15.0,64.83333333333334
21446,0.0,0.0,0.0,0.0,4.0,46.0,57.0,49.0,7.0,1.0,3.0,3.0,10.333333333333332
21447,0.0,0.0,0.0,6.0,44.0,64.0,77.0,54.0,21.0,2.0,3.5,3.0,10.666666666666668
21448,0.0,0.0,0.0,0.0,85.0,202.0,335.0,246.0,75.0,14.0,28.0,14.0,73.66666666666666
21449,9.0,0.0,0.0,20.0,451.0,196.0,443.0,332.0,105.0,6.0,8.0,7.0,40.66666666666667
21450,4.0,2.0,0.0,10.0,86.0,181.0,312.0,251.0,55.0,6.0,17.0,25.0,68.33333333333333
21451,2.0,1.0,0.0,57.0,122.0,253.0,532.0,404.0,109.0,19.0,29.666666666666668,21.0,94.16666666666666
21452,0.0,0.0,0.0,33.0,171.0,494.0,1098.0,861.0,204.0,33.0,29.0,50.66666666666667,148.24999999999997
21453,0.0,0.0,0.0,29.0,27.0,94.0,132.0,89.0,36.0,7.0,3.0,2.5,10.5
21454,7.0,0.0,0.0,8.0,114.0,227.0,409.0,312.0,88.0,9.0,15.0,22.0,93.66666666666669
21455,0.0,0.0,0.0,3.0,4.0,14.0,15.0,11.0,4.0,0.0,0.0,0.0,5.0
21456,1.0,2.0,0.0,9.0,61.0,200.0,355.0,277.0,65.0,13.0,36.0,12.0,85.33333333333333
21457,0.0,0.0,0.0,3.0,16.0,63.0,91.0,68.0,21.0,2.0,4.0,2.0,11.0
21458,0.0,0.0,0.0,2.0,22.0,113.0,191.0,158.0,31.0,2.0,10.0,14.0,38.99999999999999
21459,0.0,0.0,0.0,0.0,2.0,23.0,23.0,16.0,7.0,0.0,0.0,3.0,8.0
21460,8.0,0.0,0.0,0.0,89.0,385.0,900.0,722.0,155.0,23.0,51.5,47.66666666666666,204.16666666666669
21461,0.0,0.0,0.0,4.0,7.0,41.0,48.0,44.0,4.0,0.0,3.0,2.0,10.0
21462,0.0,0.0,0.0,2.0,133.0,149.0,256.0,207.0,43.0,6.0,10.0,6.0,35.33333333333333
21463,9.0,10.0,0.0,30.0,161.0,358.0,867.0,707.0,140.0,20.0,44.5,43.5,166.0
21464,1.0,0.0,0.0,9.0,53.0,159.0,263.0,207.0,48.0,8.0,11.0,11.0,53.0
21465,2.0,0.0,0.0,21.0,59.0,183.0,312.0,229.0,81.0,2.0,4.0,14.0,35.0
21466,1.0,0.0,0.0,0.0,9.0,57.0,69.0,65.0,3.0,1.0,2.5,0.0,7.5
21467,0.0,2.0,0.0,17.0,39.0,192.0,342.0,262.0,71.0,9.0,18.0,27.0,71.66666666666667
21468,1.0,0.0,0.0,18.0,60.0,187.0,427.0,352.0,64.0,11.0,10.0,19.0,53.0
21469,2.0,1.0,0.0,53.0,336.0,551.0,1396.0,1056.0,284.0,56.0,79.5,99.66666666666669,310.33333333333337
21470,0.0,0.0,0.0,12.0,118.0,362.0,734.0,533.0,175.0,26.0,34.0,25.666666666666664,118.83333333333331
21471,0.0,0.0,0.0,4.0,44.0,133.0,228.0,169.0,47.0,12.0,14.0,10.0,44.5
21472,0.0,0.0,0.0,15.0,97.0,254.0,446.0,327.0,107.0,12.0,13.5,32.0,62.66666666666667
21473,0.0,0.0,0.0,0.0,59.0,161.0,314.0,237.0,62.0,15.0,16.0,21.333333333333336,53.66666666666667
21474,0.0,0.0,0.0,0.0,11.0,51.0,59.0,45.0,11.0,3.0,2.0,3.0,13.0
21475,1.0,0.0,0.0,0.0,88.0,303.0,608.0,416.0,160.0,32.0,42.0,41.0,132.66666666666666
21476,0.0,0.0,0.0,18.0,52.0,153.0,280.0,223.0,51.0,6.0,17.0,12.0,63.66666666666667
21477,0.0,0.0,0.0,38.0,100.0,235.0,438.0,300.0,116.0,22.0,12.0,19.0,53.5
21478,0.0,0.0,0.0,9.0,40.0,113.0,180.0,135.0,42.0,3.0,5.0,10.0,27.0
21479,0.0,0.0,0.0,11.0,71.0,205.0,384.0,300.0,73.0,11.0,23.0,22.0,79.0
21480,2.0,0.0,0.0,8.0,76.0,197.0,309.0,225.0,71.0,13.0,19.5,9.0,69.5
21481,2.0,0.0,0.0,0.0,57.0,148.0,254.0,195.0,48.0,11.0,11.0,7.5,47.333333333333336
21482,0.0,0.0,0.0,10.0,47.0,180.0,318.0,263.0,47.0,8.0,16.0,10.833333333333332,47.16666666666666
21483,1.0,0.0,0.0,4.0,103.0,227.0,372.0,274.0,82.0,16.0,24.0,21.0,80.16666666666666
21484,3.0,2.0,0.0,6.0,16.0,52.0,63.0,51.0,8.0,4.0,7.0,4.0,20.0
21485,0.0,0.0,0.0,4.0,75.0,236.0,450.0,358.0,77.0,15.0,11.0,44.0,92.66666666666669
21486,10.0,0.0,0.0,71.0,320.0,739.0,1579.0,1120.0,387.0,72.0,88.33333333333334,40.5,264.66666666666663
21487,0.0,0.0,0.0,8.0,16.0,56.0,76.0,61.0,12.0,3.0,2.0,5.0,13.0
21488,9.0,1.0,0.0,107.0,338.0,795.0,2583.0,1930.0,568.0,85.0,154.33333333333331,74.5,479.33333333333326
21489,0.0,0.0,0.0,24.0,76.0,207.0,394.0,280.0,94.0,20.0,16.0,6.0,40.0
21490,0.0,0.0,0.0,27.0,80.0,268.0,493.0,351.0,119.0,23.0,14.333333333333332,13.0,58.0
21491,1.0,0.0,0.0,36.0,95.0,132.0,231.0,154.0,70.0,7.0,8.0,12.0,42.0
21492,1.0,0.0,0.0,7.0,192.0,357.0,828.0,545.0,245.0,38.0,20.0,13.0,112.5
21493,5.0,0.0,0.0,54.0,239.0,519.0,1387.0,1090.0,247.0,50.0,40.0,64.0,211.50000000000003
21494,2.0,0.0,0.0,4.0,39.0,166.0,296.0,227.0,62.0,7.0,9.0,8.666666666666666,36.33333333333333
21495,0.0,0.0,0.0,90.0,116.0,212.0,409.0,310.0,75.0,24.0,12.666666666666666,4.0,33.33333333333333
21496,0.0,0.0,0.0,61.0,171.0,387.0,863.0,688.0,151.0,24.0,23.0,33.66666666666667,102.66666666666666
21497,0.0,0.0,0.0,0.0,2.0,12.0,13.0,9.0,4.0,0.0,2.0,1.0,6.0
21498,3.0,0.0,0.0,0.0,54.0,110.0,169.0,141.0,26.0,2.0,8.0,4.0,25.333333333333336
21499,2.0,0.0,0.0,6.0,58.0,155.0,268.0,205.0,58.0,5.0,13.0,9.0,36.33333333333333
21500,4.0,3.0,0.0,39.0,186.0,327.0,621.0,493.0,114.0,14.0,43.0,36.5,132.66666666666669
21501,2.0,1.0,0.0,0.0,55.0,190.0,318.0,242.0,63.0,13.0,15.0,4.0,44.0
21502,3.0,1.0,0.0,18.0,11.0,108.0,167.0,136.0,28.0,3.0,4.0,11.0,32.33333333333333
21503,1.0,0.0,0.0,0.0,5.0,6.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0
21504,0.0,0.0,0.0,0.0,35.0,91.0,132.0,98.0,29.0,5.0,2.0,10.0,26.0
21505,0.0,1.0,0.0,0.0,47.0,133.0,231.0,189.0,34.0,8.0,10.0,13.666666666666666,42.66666666666666
21506,0.0,0.0,0.0,27.0,98.0,268.0,505.0,367.0,118.0,20.0,22.0,22.5,69.16666666666666
21507,5.0,0.0,0.0,35.0,118.0,417.0,814.0,589.0,193.0,32.0,38.5,33.5,166.16666666666666
21508,0.0,0.0,0.0,7.0,109.0,191.0,395.0,319.0,65.0,11.0,19.0,14.0,74.33333333333334
21509,5.0,0.0,0.0,77.0,154.0,394.0,1020.0,786.0,194.0,40.0,44.0,71.66666666666667,187.0
21510,0.0,0.0,0.0,2.0,41.0,146.0,285.0,236.0,41.0,8.0,10.0,12.5,43.0
21511,1.0,0.0,0.0,0.0,51.0,179.0,301.0,238.0,55.0,8.0,25.0,10.0,59.16666666666667
21512,0.0,0.0,0.0,9.0,122.0,271.0,616.0,458.0,148.0,10.0,40.0,33.833333333333336,137.33333333333331
21513,1.0,0.0,0.0,7.0,82.0,217.0,342.0,266.0,63.0,13.0,15.0,15.0,54.33333333333333
21514,0.0,0.0,0.0,30.0,129.0,305.0,559.0,386.0,148.0,25.0,19.0,18.0,75.83333333333333
21515,1.0,1.0,0.0,19.0,117.0,274.0,502.0,369.0,114.0,19.0,18.0,40.0,95.66666666666664
21516,0.0,0.0,0.0,39.0,88.0,264.0,502.0,378.0,102.0,22.0,27.166666666666668,17.666666666666664,87.5
21517,1.0,0.0,0.0,7.0,80.0,245.0,435.0,304.0,96.0,35.0,17.0,2.5,48.5
21518,2.0,0.0,0.0,0.0,49.0,35.0,45.0,37.0,8.0,0.0,1.6666666666666663,4.0,10.0
21519,1.0,0.0,0.0,38.0,90.0,323.0,674.0,545.0,116.0,13.0,28.5,23.0,112.5
21520,0.0,0.0,0.0,0.0,17.0,26.0,26.0,21.0,3.0,2.0,2.0,1.0,7.0
21521,3.0,0.0,0.0,1.0,55.0,88.0,177.0,126.0,43.0,8.0,5.0,3.0,28.0
21522,4.0,0.0,0.0,10.0,84.0,213.0,378.0,301.0,67.0,10.0,20.0,27.0,84.83333333333333
21523,1.0,0.0,0.0,3.0,46.0,177.0,283.0,213.0,58.0,12.0,4.0,19.0,48.66666666666667
21524,3.0,0.0,0.0,72.0,70.0,187.0,417.0,313.0,92.0,12.0,12.0,31.0,82.00000000000001
21525,5.0,0.0,0.0,4.0,124.0,365.0,791.0,647.0,119.0,25.0,36.0,23.0,125.66666666666666
21526,1.0,0.0,0.0,0.0,5.0,49.0,67.0,59.0,6.0,2.0,4.0,1.0,17.0
21527,27.0,1.0,0.0,15.0,290.0,558.0,1328.0,1031.0,257.0,40.0,43.66666666666666,98.0,272.8333333333333
21528,2.0,1.0,0.0,0.0,19.0,67.0,86.0,64.0,16.0,6.0,6.0,7.0,31.0
21529,0.0,0.0,0.0,0.0,135.0,209.0,374.0,239.0,114.0,21.0,20.0,12.0,61.333333333333336
21530,1.0,15.0,0.0,59.0,99.0,158.0,285.0,211.0,62.0,12.0,21.0,21.0,66.25
21531,2.0,2.0,0.0,26.0,288.0,399.0,812.0,604.0,171.0,37.0,37.0,18.0,116.66666666666669
21532,5.0,0.0,0.0,9.0,70.0,173.0,296.0,211.0,74.0,11.0,8.0,8.0,27.0
21533,1.0,0.0,0.0,14.0,111.0,240.0,438.0,323.0,102.0,13.0,6.0,11.0,35.0
21534,4.0,0.0,0.0,10.0,83.0,223.0,377.0,302.0,63.0,12.0,15.0,19.166666666666664,78.83333333333333
21535,1.0,0.0,0.0,3.0,13.0,67.0,94.0,73.0,18.0,3.0,6.0,7.0,24.0
21536,0.0,0.0,0.0,20.0,111.0,289.0,671.0,479.0,157.0,35.0,52.0,21.0,125.5
21537,1.0,0.0,0.0,9.0,35.0,121.0,196.0,156.0,35.0,5.0,15.0,6.0,38.333333333333336
21538,0.0,0.0,0.0,0.0,36.0,93.0,156.0,123.0,24.0,9.0,9.0,2.0,22.0
21539,0.0,0.0,0.0,13.0,160.0,303.0,579.0,380.0,169.0,30.0,13.666666666666666,13.0,65.33333333333333
21540,12.0,0.0,0.0,0.0,73.0,216.0,534.0,468.0,60.0,6.0,20.0,33.66666666666667,98.33333333333331
21541,3.0,0.0,0.0,30.0,288.0,482.0,1163.0,793.0,291.0,79.0,57.5,51.0,185.5
21542,0.0,0.0,0.0,69.0,140.0,280.0,603.0,439.0,132.0,32.0,16.0,17.0,57.0
21543,2.0,2.0,0.0,7.0,22.0,56.0,66.0,53.0,8.0,5.0,7.0,1.0,14.0
21544,3.0,2.0,0.0,27.0,100.0,293.0,584.0,433.0,131.0,20.0,23.0,34.166666666666664,139.83333333333334
21545,3.0,0.0,0.0,18.0,98.0,242.0,449.0,310.0,114.0,25.0,41.0,19.33333333333333,96.33333333333331
21546,5.0,0.0,0.0,4.0,67.0,202.0,360.0,278.0,67.0,15.0,14.0,17.666666666666668,60.0
21547,1.0,0.0,0.0,12.0,75.0,177.0,303.0,232.0,60.0,11.0,23.0,13.333333333333332,69.33333333333333
21548,0.0,0.0,0.0,29.0,87.0,206.0,354.0,249.0,91.0,14.0,11.0,8.0,36.66666666666666
21549,0.0,0.0,0.0,0.0,38.0,115.0,164.0,119.0,37.0,8.0,6.0,12.0,40.333333333333336
21550,1.0,0.0,0.0,0.0,6.0,44.0,52.0,40.0,12.0,0.0,2.0,1.0,13.0
21551,0.0,0.0,0.0,1.0,17.0,40.0,45.0,32.0,10.0,3.0,2.0,2.0,10.0
21552,0.0,0.0,0.0,8.0,84.0,261.0,543.0,418.0,108.0,17.0,32.5,15.0,96.83333333333331
21553,0.0,0.0,0.0,14.0,47.0,161.0,273.0,184.0,72.0,17.0,18.0,17.0,74.50000000000001
21554,0.0,0.0,0.0,16.0,80.0,209.0,362.0,268.0,80.0,14.0,20.0,5.0,47.0
21555,2.0,0.0,0.0,0.0,55.0,191.0,383.0,299.0,71.0,13.0,26.5,20.666666666666664,96.16666666666669
21556,3.0,0.0,0.0,100.0,209.0,334.0,735.0,550.0,162.0,23.0,39.66666666666666,10.0,91.66666666666666
21557,0.0,0.0,0.0,31.0,147.0,287.0,518.0,354.0,135.0,29.0,18.0,7.0,43.0
21558,1.0,1.0,0.0,8.0,55.0,237.0,440.0,342.0,80.0,18.0,13.0,23.0,63.333333333333336
21559,3.0,0.0,0.0,0.0,43.0,124.0,197.0,148.0,42.0,7.0,15.0,9.0,50.0
21560,1.0,0.0,0.0,19.0,46.0,153.0,293.0,198.0,81.0,14.0,9.0,8.0,44.0
21561,0.0,0.0,0.0,0.0,38.0,137.0,249.0,190.0,48.0,11.0,5.0,8.0,15.0
21562,3.0,4.0,0.0,44.0,208.0,409.0,866.0,693.0,151.0,22.0,63.0,20.333333333333336,161.00000000000003
21563,1.0,0.0,0.0,77.0,136.0,327.0,828.0,644.0,155.0,29.0,22.0,30.5,87.5
21564,0.0,0.0,0.0,5.0,70.0,274.0,523.0,365.0,138.0,20.0,23.666666666666668,14.833333333333334,79.66666666666667
21565,0.0,0.0,0.0,0.0,16.0,37.0,45.0,39.0,6.0,0.0,2.0,3.6666666666666665,7.333333333333333
21566,0.0,0.0,0.0,0.0,93.0,271.0,575.0,425.0,130.0,20.0,30.0,25.0,117.83333333333331
21567,0.0,0.0,0.0,51.0,119.0,354.0,659.0,508.0,127.0,24.0,43.0,18.5,111.5
21568,0.0,0.0,0.0,10.0,132.0,268.0,506.0,391.0,102.0,13.0,16.0,22.0,66.66666666666667
21569,0.0,0.0,0.0,12.0,53.0,161.0,276.0,190.0,73.0,13.0,7.0,13.0,33.0
21570,0.0,0.0,0.0,1.0,63.0,115.0,174.0,135.0,33.0,6.0,11.0,5.0,28.33333333333333
21571,3.0,0.0,0.0,29.0,87.0,249.0,485.0,357.0,116.0,12.0,32.0,8.333333333333332,76.66666666666666
21572,2.0,0.0,0.0,3.0,78.0,172.0,309.0,237.0,66.0,6.0,8.5,19.0,47.16666666666667
21573,1.0,0.0,0.0,9.0,90.0,227.0,437.0,353.0,69.0,15.0,29.0,24.0,100.66666666666669
21574,0.0,0.0,0.0,3.0,44.0,129.0,241.0,192.0,41.0,8.0,2.0,6.0,13.0
21575,1.0,0.0,0.0,23.0,87.0,269.0,461.0,340.0,109.0,12.0,11.0,26.666666666666664,67.0
21576,9.0,0.0,0.0,0.0,72.0,199.0,341.0,265.0,70.0,6.0,29.0,12.0,72.66666666666666
21577,3.0,0.0,0.0,9.0,45.0,160.0,293.0,250.0,40.0,3.0,24.5,10.0,61.0
21578,1.0,0.0,0.0,1.0,46.0,118.0,170.0,135.0,32.0,3.0,8.0,10.0,33.33333333333333
21579,0.0,0.0,0.0,55.0,164.0,364.0,824.0,590.0,200.0,34.0,30.0,23.5,103.66666666666669
21580,0.0,0.0,0.0,16.0,120.0,304.0,579.0,432.0,122.0,25.0,40.0,17.0,96.75
21581,0.0,0.0,0.0,21.0,72.0,241.0,462.0,366.0,85.0,11.0,19.666666666666664,12.5,49.333333333333336
21582,0.0,2.0,0.0,7.0,85.0,230.0,434.0,320.0,103.0,11.0,21.0,25.0,94.0
21583,1.0,0.0,0.0,5.0,84.0,188.0,346.0,280.0,60.0,6.0,11.0,15.666666666666666,51.833333333333336
21584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21585,1.0,0.0,0.0,29.0,146.0,284.0,593.0,446.0,109.0,38.0,21.666666666666664,11.0,66.66666666666666
21586,1.0,0.0,0.0,5.0,118.0,292.0,552.0,373.0,156.0,23.0,18.0,23.0,77.66666666666666
21587,0.0,0.0,0.0,12.0,75.0,223.0,374.0,256.0,103.0,15.0,33.0,18.0,90.75
21588,0.0,0.0,0.0,7.0,52.0,243.0,499.0,388.0,101.0,10.0,24.0,27.0,142.83333333333334
21589,0.0,0.0,0.0,31.0,68.0,178.0,272.0,210.0,53.0,9.0,12.0,5.0,26.0
21590,1.0,0.0,0.0,7.0,39.0,104.0,153.0,114.0,32.0,7.0,6.0,5.0,18.333333333333336
21591,0.0,0.0,0.0,33.0,102.0,219.0,369.0,264.0,91.0,14.0,20.0,13.5,54.66666666666667
21592,2.0,0.0,0.0,207.0,158.0,267.0,640.0,476.0,143.0,21.0,19.5,17.5,69.0
21593,1.0,0.0,0.0,5.0,61.0,180.0,372.0,306.0,56.0,10.0,9.0,6.0,33.33333333333333
21594,0.0,0.0,0.0,11.0,107.0,267.0,461.0,350.0,94.0,17.0,15.0,25.166666666666664,62.16666666666666
21595,0.0,0.0,0.0,6.0,20.0,76.0,97.0,66.0,28.0,3.0,8.0,4.0,19.0
21596,2.0,0.0,0.0,13.0,31.0,172.0,282.0,214.0,56.0,12.0,17.0,8.0,54.66666666666666
21597,1.0,0.0,0.0,35.0,158.0,391.0,790.0,574.0,184.0,32.0,61.5,21.33333333333333,153.0
21598,1.0,0.0,0.0,151.0,451.0,156.0,261.0,208.0,43.0,10.0,8.0,9.0,34.33333333333333
21599,0.0,0.0,0.0,19.0,55.0,150.0,264.0,200.0,55.0,9.0,14.5,6.0,37.5
21600,0.0,0.0,0.0,25.0,126.0,241.0,452.0,319.0,124.0,9.0,10.0,27.666666666666664,57.0
21601,5.0,0.0,0.0,33.0,231.0,418.0,1004.0,757.0,224.0,23.0,84.0,53.83333333333333,232.16666666666663
21602,1.0,0.0,0.0,0.0,10.0,36.0,45.0,37.0,8.0,0.0,2.0,0.0,4.0
21603,1.0,7.0,0.0,63.0,121.0,248.0,479.0,364.0,96.0,19.0,22.0,25.0,83.66666666666667
21604,1.0,6.0,0.0,28.0,128.0,227.0,488.0,374.0,95.0,19.0,32.0,23.666666666666664,92.33333333333331
21605,3.0,0.0,0.0,12.0,68.0,252.0,452.0,318.0,111.0,23.0,25.0,27.666666666666664,81.66666666666667
21606,4.0,0.0,0.0,38.0,172.0,350.0,737.0,515.0,186.0,36.0,39.0,6.0,78.16666666666666
21607,1.0,0.0,0.0,1.0,89.0,201.0,339.0,258.0,71.0,10.0,9.0,26.0,60.333333333333336
21608,0.0,0.0,0.0,21.0,105.0,203.0,438.0,345.0,82.0,11.0,10.0,20.0,41.33333333333333
21609,0.0,0.0,0.0,3.0,69.0,200.0,371.0,289.0,70.0,12.0,17.0,9.0,60.333333333333336
21610,5.0,0.0,0.0,3.0,126.0,328.0,797.0,643.0,141.0,13.0,29.0,26.5,119.33333333333334
21611,0.0,0.0,0.0,13.0,91.0,242.0,433.0,334.0,85.0,14.0,22.0,19.5,71.75
21612,0.0,0.0,0.0,5.0,104.0,204.0,447.0,379.0,62.0,6.0,18.0,22.5,90.16666666666666
21613,1.0,0.0,0.0,10.0,117.0,232.0,412.0,325.0,72.0,15.0,19.0,15.0,64.0
21614,0.0,0.0,0.0,2.0,124.0,266.0,543.0,403.0,121.0,19.0,33.0,22.0,112.0
21615,1.0,1.0,0.0,30.0,272.0,361.0,810.0,602.0,189.0,19.0,25.0,34.0,114.16666666666666
21616,0.0,0.0,0.0,26.0,92.0,267.0,528.0,379.0,134.0,15.0,38.5,15.5,113.33333333333334
21617,3.0,0.0,0.0,2.0,22.0,60.0,80.0,66.0,13.0,1.0,1.0,2.5,9.0
21618,0.0,0.0,0.0,8.0,107.0,210.0,389.0,278.0,96.0,15.0,28.0,7.0,63.833333333333336
21619,0.0,0.0,0.0,6.0,20.0,68.0,101.0,78.0,20.0,3.0,5.0,8.0,26.33333333333333
21620,0.0,0.0,0.0,13.0,90.0,275.0,515.0,402.0,98.0,15.0,28.0,18.666666666666668,79.91666666666666
21621,3.0,0.0,0.0,0.0,26.0,125.0,241.0,178.0,55.0,8.0,6.0,3.0,28.0
21622,0.0,0.0,0.0,12.0,91.0,152.0,269.0,194.0,68.0,7.0,8.0,5.0,18.33333333333333
21623,0.0,0.0,0.0,24.0,143.0,305.0,625.0,459.0,149.0,17.0,21.0,21.666666666666664,79.5
21624,3.0,0.0,0.0,1.0,75.0,166.0,278.0,216.0,47.0,15.0,15.5,19.0,63.833333333333336
21625,0.0,0.0,0.0,12.0,204.0,304.0,630.0,440.0,163.0,27.0,15.0,20.5,63.66666666666666
21626,1.0,0.0,0.0,26.0,569.0,286.0,491.0,418.0,66.0,7.0,3.0,2.0,14.0
21627,3.0,0.0,0.0,7.0,34.0,141.0,202.0,169.0,31.0,2.0,18.0,5.0,36.0
21628,0.0,0.0,0.0,14.0,74.0,249.0,483.0,380.0,93.0,10.0,22.0,23.0,84.33333333333334
